,lat,lon,mean_wv,ema_1,ema_7,ema_6,ema_5,prophet,lstm_relu,lstm_tanh,ema_1_rmse,ema_7_rmse,ema_6_rmse,ema_5_rmse,prophet_rmse,lstm_relu_rmse,lstm_tanh_rmse
0,4.0,116.5,0.4493036929698498,0.4696117858844569,0.4250669452088411,0.4175290000684428,0.41350397882942463,0.1809179154468223,0.357716145614783,0.3478514929691794,0.30740549604921785,0.2913126179883861,0.28893720960843755,0.286399946456712,0.3343271610979869,0.17245975265138888,0.1884778227037286
1,4.0,116.75,0.4212789855669215,0.4769972517780586,0.41745967883206564,0.4097026500807966,0.4074002882689704,0.21709154591251276,0.3237951546907425,0.3471485211290995,0.3322086785308369,0.3115206936172087,0.30931175765362695,0.3072335035676713,0.30047924916308366,0.1663909922612659,0.17370756110862587
2,4.0,117.0,0.28528344033719616,0.21920886905442347,0.17210069067887512,0.16633295917124152,0.16455859407513285,-0.08923390787769729,0.23649277786413828,0.27773595238336724,0.27752496842368984,0.2851740830355551,0.28730918819724055,0.28785266906397966,0.407132381585647,0.14625203870875372,0.12107553874434955
3,4.0,117.25,0.42814071472077897,0.38729690845936315,0.3426722385047792,0.3338494556482085,0.32583031191904804,-0.19672795971464388,0.424393634001414,0.45467746506944584,0.34065243009552065,0.36972445551437944,0.37911101968522093,0.3874334371316212,0.6382363895058173,0.1446745850452857,0.1579962556090249
4,4.0,117.5,0.786598382855442,0.7471049245674163,0.7441150910116612,0.7395298379498673,0.7286665382643623,-0.09720620040478518,0.6218164761861166,0.7803228032015088,0.49826210273825616,0.5423608015707273,0.5562897143743355,0.5686158102381307,0.9057967970515597,0.32775307106951407,0.19769260756594711
5,4.0,117.75,1.446920604129236,1.1155795662117265,1.1123883090479258,1.1025476457901267,1.082535617523228,-0.3991218410005147,1.2226196229457855,1.4582312125476868,0.8693945295213417,0.9353201700659418,0.9569754806712991,0.9781962102222963,1.8774500632110442,0.45017379495386023,0.35178229499965274
6,4.0,118.0,1.9131975854196146,1.2769746794875507,1.2484336610394866,1.231089145256499,1.2034416444648641,-0.38160565110806804,1.7337041397889454,1.8122383959367496,1.2316121097912545,1.3163031635526132,1.3422432162535516,1.3671430908489401,2.3373033710068993,0.5303318088022407,0.47671147726721136
7,4.0,118.25,2.2725315982276353,1.3159383852454372,1.2836490568476406,1.2668610241726412,1.2402846635897884,-1.0333109990123948,2.0162095030148826,2.0740163474579334,1.5495108651965124,1.6452382235753542,1.6720681240344988,1.6966802620716017,3.3382889431654785,0.6799808829172326,0.6159232034485052
8,4.0,118.5,2.72346683564294,1.5330684309532525,1.5242814907929096,1.5154384722254113,1.4960737650336935,-0.7232744256599409,2.5275395115216575,2.474842272171463,1.833175947203192,1.9261435295224323,1.9500997059266785,1.970838949327496,3.482158531433941,0.747475180818654,0.7133835292782218
9,4.0,118.75,3.0379212158300324,1.758650535902459,1.7350911280234405,1.7217239537844236,1.698428478929424,-0.2624950367710192,2.4937943120797477,2.6828767359160897,1.9682397511093872,2.074199225888731,2.1006273767258334,2.1223957497261723,3.342613729782622,1.057041412824131,0.8818709143510276
